"idNo","condition","response","stimNum","polAffil"
"462266","conservative",-1,128,"liberal"
"462266","conservative",1,118,"liberal"
"462266","conservative",1,116,"liberal"
"462266","conservative",1,161,"liberal"
"462266","conservative",1,150,"liberal"
"462266","conservative",-1,83,"liberal"
"462266","conservative",1,234,"liberal"
"462266","conservative",-1,124,"liberal"
"462266","conservative",-1,91,"liberal"
"462266","conservative",-1,61,"liberal"
"462266","conservative",1,220,"liberal"
"462266","conservative",-1,237,"liberal"
"462266","conservative",1,48,"liberal"
"462266","conservative",1,142,"liberal"
"462266","conservative",1,62,"liberal"
"462266","conservative",1,59,"liberal"
"462266","conservative",1,169,"liberal"
"462266","conservative",-1,117,"liberal"
"462266","conservative",-1,173,"liberal"
"462266","conservative",-1,64,"liberal"
"462266","conservative",-1,200,"liberal"
"462266","conservative",-1,190,"liberal"
"462266","conservative",-1,58,"liberal"
"462266","conservative",1,132,"liberal"
"462266","conservative",1,77,"liberal"
"462266","conservative",-1,196,"liberal"
"462266","conservative",1,199,"liberal"
"462266","conservative",1,15,"liberal"
"462266","conservative",-1,235,"liberal"
"462266","conservative",1,122,"liberal"
"462266","conservative",1,198,"liberal"
"462266","conservative",-1,92,"liberal"
"462266","conservative",1,205,"liberal"
"462266","conservative",-1,11,"liberal"
"462266","conservative",1,52,"liberal"
"462266","conservative",1,245,"liberal"
"462266","conservative",-1,222,"liberal"
"462266","conservative",1,185,"liberal"
"462266","conservative",-1,105,"liberal"
"462266","conservative",-1,151,"liberal"
"462266","conservative",1,6,"liberal"
"462266","conservative",-1,73,"liberal"
"462266","conservative",-1,102,"liberal"
"462266","conservative",-1,127,"liberal"
"462266","conservative",1,79,"liberal"
"462266","conservative",-1,170,"liberal"
"462266","conservative",-1,74,"liberal"
"462266","conservative",1,212,"liberal"
"462266","conservative",1,240,"liberal"
"462266","conservative",1,206,"liberal"
"462266","conservative",-1,182,"liberal"
"462266","conservative",-1,5,"liberal"
"462266","conservative",-1,114,"liberal"
"462266","conservative",1,49,"liberal"
"462266","conservative",-1,95,"liberal"
"462266","conservative",1,210,"liberal"
"462266","conservative",1,175,"liberal"
"462266","conservative",-1,113,"liberal"
"462266","conservative",-1,216,"liberal"
"462266","conservative",-1,135,"liberal"
"462266","conservative",-1,31,"liberal"
"462266","conservative",-1,111,"liberal"
"462266","conservative",1,219,"liberal"
"462266","conservative",1,186,"liberal"
"462266","conservative",-1,249,"liberal"
"462266","conservative",1,104,"liberal"
"462266","conservative",-1,209,"liberal"
"462266","conservative",-1,213,"liberal"
"462266","conservative",-1,68,"liberal"
"462266","conservative",1,38,"liberal"
"462266","conservative",1,189,"liberal"
"462266","conservative",1,164,"liberal"
"462266","conservative",-1,109,"liberal"
"462266","conservative",1,159,"liberal"
"462266","conservative",-1,232,"liberal"
"462266","conservative",-1,171,"liberal"
"462266","conservative",1,126,"liberal"
"462266","conservative",-1,239,"liberal"
"462266","conservative",1,192,"liberal"
"462266","conservative",-1,84,"liberal"
"462266","conservative",-1,211,"liberal"
"462266","conservative",1,8,"liberal"
"462266","conservative",1,184,"liberal"
"462266","conservative",-1,224,"liberal"
"462266","conservative",1,146,"liberal"
"462266","conservative",-1,75,"liberal"
"462266","conservative",1,201,"liberal"
"462266","conservative",1,36,"liberal"
"462266","conservative",-1,119,"liberal"
"462266","conservative",-1,223,"liberal"
"462266","conservative",1,129,"liberal"
"462266","conservative",1,139,"liberal"
"462266","conservative",-1,54,"liberal"
"462266","conservative",1,53,"liberal"
"462266","conservative",1,233,"liberal"
"462266","conservative",1,96,"liberal"
"462266","conservative",1,193,"liberal"
"462266","conservative",-1,23,"liberal"
"462266","conservative",1,167,"liberal"
"462266","conservative",-1,69,"liberal"
"462266","conservative",-1,144,"liberal"
"462266","conservative",1,178,"liberal"
"462266","conservative",-1,93,"liberal"
"462266","conservative",1,108,"liberal"
"462266","conservative",1,85,"liberal"
"462266","conservative",1,243,"liberal"
"462266","conservative",-1,238,"liberal"
"462266","conservative",1,70,"liberal"
"462266","conservative",1,225,"liberal"
"462266","conservative",1,72,"liberal"
"462266","conservative",-1,21,"liberal"
"462266","conservative",-1,63,"liberal"
"462266","conservative",1,183,"liberal"
"462266","conservative",-1,123,"liberal"
"462266","conservative",1,168,"liberal"
"462266","conservative",-1,81,"liberal"
"462266","conservative",1,246,"liberal"
"462266","conservative",1,39,"liberal"
"462266","conservative",-1,7,"liberal"
"462266","conservative",1,14,"liberal"
"462266","conservative",-1,247,"liberal"
"462266","conservative",1,66,"liberal"
"462266","conservative",-1,163,"liberal"
"462266","conservative",-1,33,"liberal"
"462266","conservative",1,217,"liberal"
"462266","conservative",-1,250,"liberal"
"462266","conservative",1,45,"liberal"
"462266","conservative",-1,32,"liberal"
"462266","conservative",1,195,"liberal"
"462266","conservative",-1,125,"liberal"
"462266","conservative",-1,1,"liberal"
"462266","conservative",1,13,"liberal"
"462266","conservative",-1,27,"liberal"
"462266","conservative",1,9,"liberal"
"462266","conservative",-1,153,"liberal"
"462266","conservative",1,176,"liberal"
"462266","conservative",1,241,"liberal"
"462266","conservative",1,174,"liberal"
"462266","conservative",1,137,"liberal"
"462266","conservative",-1,160,"liberal"
"462266","conservative",1,208,"liberal"
"462266","conservative",1,30,"liberal"
"462266","conservative",-1,231,"liberal"
"462266","conservative",1,35,"liberal"
"462266","conservative",1,130,"liberal"
"462266","conservative",1,78,"liberal"
"462266","conservative",1,177,"liberal"
"462266","conservative",1,162,"liberal"
"462266","conservative",1,71,"liberal"
"462266","conservative",1,51,"liberal"
"462266","conservative",1,134,"liberal"
"462266","conservative",-1,165,"liberal"
"462266","conservative",1,226,"liberal"
"462266","conservative",-1,80,"liberal"
"462266","conservative",1,202,"liberal"
"462266","conservative",1,215,"liberal"
"462266","conservative",-1,138,"liberal"
"462266","conservative",1,90,"liberal"
"462266","conservative",-1,158,"liberal"
"462266","conservative",-1,187,"liberal"
"462266","conservative",1,10,"liberal"
"462266","conservative",1,57,"liberal"
"462266","conservative",1,228,"liberal"
"462266","conservative",-1,236,"liberal"
"462266","conservative",1,155,"liberal"
"462266","conservative",1,191,"liberal"
"462266","conservative",-1,16,"liberal"
"462266","conservative",1,41,"liberal"
"462266","conservative",1,149,"liberal"
"462266","conservative",-1,157,"liberal"
"462266","conservative",1,65,"liberal"
"462266","conservative",1,230,"liberal"
"462266","conservative",1,141,"liberal"
"462266","conservative",-1,46,"liberal"
"462266","conservative",-1,248,"liberal"
"462266","conservative",1,44,"liberal"
"462266","conservative",1,50,"liberal"
"462266","conservative",-1,47,"liberal"
"462266","conservative",-1,103,"liberal"
"462266","conservative",1,29,"liberal"
"462266","conservative",-1,4,"liberal"
"462266","conservative",1,156,"liberal"
"462266","conservative",1,143,"liberal"
"462266","conservative",-1,12,"liberal"
"462266","conservative",-1,180,"liberal"
"462266","conservative",1,97,"liberal"
"462266","conservative",1,89,"liberal"
"462266","conservative",-1,218,"liberal"
"462266","conservative",1,133,"liberal"
"462266","conservative",-1,181,"liberal"
"462266","conservative",-1,94,"liberal"
"462266","conservative",1,22,"liberal"
"462266","conservative",1,55,"liberal"
"462266","conservative",1,19,"liberal"
"462266","conservative",-1,100,"liberal"
"462266","conservative",-1,86,"liberal"
"462266","conservative",-1,214,"liberal"
"462266","conservative",1,197,"liberal"
"462266","conservative",-1,244,"liberal"
"462266","conservative",-1,34,"liberal"
"462266","conservative",1,56,"liberal"
"462266","conservative",1,115,"liberal"
"462266","conservative",1,26,"liberal"
"462266","conservative",-1,107,"liberal"
"462266","conservative",-1,188,"liberal"
"462266","conservative",1,148,"liberal"
"462266","conservative",1,121,"liberal"
"462266","conservative",1,120,"liberal"
"462266","conservative",1,221,"liberal"
"462266","conservative",1,227,"liberal"
"462266","conservative",1,194,"liberal"
"462266","conservative",-1,20,"liberal"
"462266","conservative",1,242,"liberal"
"347579","conservative",-1,203,"liberal"
"347579","conservative",1,147,"liberal"
"347579","conservative",-1,200,"liberal"
"347579","conservative",1,105,"liberal"
"347579","conservative",1,85,"liberal"
"347579","conservative",1,185,"liberal"
"347579","conservative",-1,176,"liberal"
"347579","conservative",1,79,"liberal"
"347579","conservative",1,195,"liberal"
"347579","conservative",1,133,"liberal"
"347579","conservative",-1,38,"liberal"
"347579","conservative",1,71,"liberal"
"347579","conservative",1,211,"liberal"
"347579","conservative",-1,111,"liberal"
"347579","conservative",-1,136,"liberal"
"347579","conservative",-1,20,"liberal"
"347579","conservative",-1,151,"liberal"
"347579","conservative",1,57,"liberal"
"347579","conservative",-1,233,"liberal"
"347579","conservative",-1,152,"liberal"
"347579","conservative",1,88,"liberal"
"347579","conservative",1,119,"liberal"
"347579","conservative",1,86,"liberal"
"347579","conservative",-1,50,"liberal"
"347579","conservative",-1,198,"liberal"
"347579","conservative",-1,8,"liberal"
"347579","conservative",-1,67,"liberal"
"347579","conservative",-1,75,"liberal"
"347579","conservative",-1,208,"liberal"
"347579","conservative",-1,108,"liberal"
"347579","conservative",-1,9,"liberal"
"347579","conservative",-1,162,"liberal"
"347579","conservative",1,145,"liberal"
"347579","conservative",1,191,"liberal"
"347579","conservative",1,56,"liberal"
"347579","conservative",-1,241,"liberal"
"347579","conservative",-1,113,"liberal"
"347579","conservative",1,77,"liberal"
"347579","conservative",-1,104,"liberal"
"347579","conservative",1,139,"liberal"
"347579","conservative",1,30,"liberal"
"347579","conservative",-1,81,"liberal"
"347579","conservative",1,237,"liberal"
"347579","conservative",1,142,"liberal"
"347579","conservative",1,98,"liberal"
"347579","conservative",-1,58,"liberal"
"347579","conservative",1,89,"liberal"
"347579","conservative",-1,148,"liberal"
"347579","conservative",-1,173,"liberal"
"347579","conservative",-1,23,"liberal"
"347579","conservative",-1,130,"liberal"
"347579","conservative",1,190,"liberal"
"347579","conservative",-1,4,"liberal"
"347579","conservative",1,192,"liberal"
"347579","conservative",1,187,"liberal"
"347579","conservative",1,154,"liberal"
"347579","conservative",1,224,"liberal"
"347579","conservative",1,70,"liberal"
"347579","conservative",-1,206,"liberal"
"347579","conservative",1,123,"liberal"
"347579","conservative",-1,215,"liberal"
"347579","conservative",1,236,"liberal"
"347579","conservative",1,62,"liberal"
"347579","conservative",1,228,"liberal"
"347579","conservative",-1,125,"liberal"
"347579","conservative",1,83,"liberal"
"347579","conservative",1,164,"liberal"
"347579","conservative",-1,100,"liberal"
"347579","conservative",1,143,"liberal"
"347579","conservative",-1,223,"liberal"
"347579","conservative",1,91,"liberal"
"347579","conservative",-1,194,"liberal"
"347579","conservative",1,94,"liberal"
"347579","conservative",-1,219,"liberal"
"347579","conservative",-1,107,"liberal"
"347579","conservative",1,165,"liberal"
"347579","conservative",-1,170,"liberal"
"347579","conservative",-1,169,"liberal"
"347579","conservative",1,117,"liberal"
"347579","conservative",-1,44,"liberal"
"347579","conservative",-1,134,"liberal"
"347579","conservative",1,29,"liberal"
"347579","conservative",-1,55,"liberal"
"347579","conservative",1,36,"liberal"
"347579","conservative",1,10,"liberal"
"347579","conservative",-1,51,"liberal"
"347579","conservative",-1,150,"liberal"
"347579","conservative",-1,17,"liberal"
"347579","conservative",-1,2,"liberal"
"347579","conservative",1,7,"liberal"
"347579","conservative",1,115,"liberal"
"347579","conservative",1,110,"liberal"
"347579","conservative",-1,238,"liberal"
"347579","conservative",1,157,"liberal"
"347579","conservative",-1,87,"liberal"
"347579","conservative",1,222,"liberal"
"347579","conservative",-1,34,"liberal"
"347579","conservative",1,230,"liberal"
"347579","conservative",-1,32,"liberal"
"347579","conservative",1,96,"liberal"
"347579","conservative",-1,52,"liberal"
"347579","conservative",1,221,"liberal"
"347579","conservative",-1,225,"liberal"
"347579","conservative",-1,175,"liberal"
"347579","conservative",-1,24,"liberal"
"347579","conservative",-1,235,"liberal"
"347579","conservative",-1,63,"liberal"
"347579","conservative",1,97,"liberal"
"347579","conservative",1,140,"liberal"
"347579","conservative",-1,250,"liberal"
"347579","conservative",-1,242,"liberal"
"347579","conservative",-1,213,"liberal"
"347579","conservative",1,11,"liberal"
"347579","conservative",-1,45,"liberal"
"347579","conservative",1,61,"liberal"
"347579","conservative",-1,21,"liberal"
"347579","conservative",-1,112,"liberal"
"347579","conservative",-1,186,"liberal"
"347579","conservative",-1,159,"liberal"
"347579","conservative",1,243,"liberal"
"347579","conservative",-1,209,"liberal"
"347579","conservative",1,28,"liberal"
"347579","conservative",-1,174,"liberal"
"347579","conservative",-1,124,"liberal"
"347579","conservative",-1,121,"liberal"
"347579","conservative",-1,31,"liberal"
"347579","conservative",1,65,"liberal"
"347579","conservative",1,180,"liberal"
"347579","conservative",-1,37,"liberal"
"347579","conservative",-1,49,"liberal"
"347579","conservative",-1,18,"liberal"
"347579","conservative",-1,207,"liberal"
"347579","conservative",-1,33,"liberal"
"347579","conservative",1,248,"liberal"
"347579","conservative",1,210,"liberal"
"347579","conservative",-1,196,"liberal"
"347579","conservative",-1,246,"liberal"
"347579","conservative",1,178,"liberal"
"347579","conservative",1,199,"liberal"
"347579","conservative",1,72,"liberal"
"347579","conservative",-1,189,"liberal"
"347579","conservative",1,146,"liberal"
"347579","conservative",-1,128,"liberal"
"347579","conservative",1,232,"liberal"
"347579","conservative",-1,42,"liberal"
"347579","conservative",-1,39,"liberal"
"347579","conservative",-1,5,"liberal"
"347579","conservative",-1,109,"liberal"
"347579","conservative",-1,92,"liberal"
"347579","conservative",1,182,"liberal"
"347579","conservative",-1,155,"liberal"
"347579","conservative",1,158,"liberal"
"347579","conservative",1,114,"liberal"
"347579","conservative",1,22,"liberal"
"347579","conservative",1,201,"liberal"
"347579","conservative",-1,13,"liberal"
